CRN,MStartTime,MEndTime,TStartTime,TEndTime,WStartTime,WEndTime,RStartTime,REndTime,FStartTime,FEndTime,Code,Instructor
26736,,,,,,,,,,,CMN 010V,"Theobald, J"
26737,,,,,,,,,,,CMN 010V,"Theobald, J"
26737,,,,,,,,,,,CMN 010V,"Theobald, J"
26738,,,,,,,,,,,CMN 010V,"Theobald, J"
26738,,,,,,,,,,,CMN 010V,"Theobald, J"
26740,,,,,,,,,,,CMN 012Y,"Cross, V"
26740,,,,,,,,,730,840,CMN 012Y,"Cross, V"
26740,,,,,540,620,,,,,CMN 012Y,"Cross, V"
26741,,,,,,,,,730,840,CMN 012Y,"Cross, V"
26741,,,,,630,710,,,,,CMN 012Y,"Cross, V"
26741,,,,,,,,,,,CMN 012Y,"Cross, V"
26742,,,,,,,,,,,CMN 012Y,"Cross, V"
26742,,,,,,,,,730,840,CMN 012Y,"Cross, V"
26742,,,,,730,810,,,,,CMN 012Y,"Cross, V"
26743,,,,,,,,,,,CMN 012Y,"Cross, V"
26743,,,,,820,900,,,,,CMN 012Y,"Cross, V"
26743,,,,,,,,,730,840,CMN 012Y,"Cross, V"
53466,,,,,540,620,,,,,CMN 012Y,"Cross, V"
53466,,,,,,,,,730,840,CMN 012Y,"Cross, V"
53466,,,,,,,,,,,CMN 012Y,"Cross, V"
53467,,,,,630,710,,,,,CMN 012Y,"Cross, V"
53467,,,,,,,,,730,840,CMN 012Y,"Cross, V"
53467,,,,,,,,,,,CMN 012Y,"Cross, V"
53468,,,,,730,810,,,,,CMN 012Y,"Cross, V"
53468,,,,,,,,,730,840,CMN 012Y,"Cross, V"
53468,,,,,,,,,,,CMN 012Y,"Cross, V"
53469,,,,,,,,,730,840,CMN 012Y,"Cross, V"
53469,,,,,820,900,,,,,CMN 012Y,"Cross, V"
53469,,,,,,,,,,,CMN 012Y,"Cross, V"
26752,,,,,790,840,,,,,CMN 101Y,"Feng, B"
26752,,,,,,,,,,,CMN 101Y,"Feng, B"
26753,,,,,850,900,,,,,CMN 101Y,"Feng, B"
26753,,,,,,,,,,,CMN 101Y,"Feng, B"
26754,,,,,660,710,,,,,CMN 101Y,"Feng, B"
26754,,,,,,,,,,,CMN 101Y,"Feng, B"
26755,,,,,,,,,,,CMN 101Y,"Feng, B"
26755,,,,,730,780,,,,,CMN 101Y,"Feng, B"
26756,,,630,710,,,630,710,,,CMN 102,"Ruiz, J"
26756,,,,,,,,,730,780,CMN 102,"Ruiz, J"
26757,,,630,710,,,630,710,,,CMN 102,"Ruiz, J"
26757,,,,,,,,,790,840,CMN 102,"Ruiz, J"
26758,,,630,710,,,630,710,,,CMN 102,"Ruiz, J"
26758,,,,,,,,,850,900,CMN 102,"Ruiz, J"
26759,,,630,710,,,630,710,,,CMN 102,"Ruiz, J"
26759,,,,,,,,,910,960,CMN 102,"Ruiz, J"
26760,730,840,,,730,840,,,,,CMN 112,"Zhang, J"
53294,,,820,900,,,820,900,,,CMN 120,"Hamilton, V"
53294,,,,,,,,,540,590,CMN 120,"Hamilton, V"
53295,,,,,,,,,600,650,CMN 120,"Hamilton, V"
53295,,,820,900,,,820,900,,,CMN 120,"Hamilton, V"
53297,,,820,900,,,820,900,,,CMN 120,"Hamilton, V"
53297,,,,,,,,,660,710,CMN 120,"Hamilton, V"
53299,,,,,,,,,730,780,CMN 120,"Hamilton, V"
53299,,,820,900,,,820,900,,,CMN 120,"Hamilton, V"
53292,970,1080,,,970,1080,,,,,CMN 121,4.0
26762,600,710,,,600,710,,,,,CMN 122,"Brunner, S"
53293,,,,,,,,,730,900,CMN 123,"Feng, B"
26763,850,960,,,850,960,,,,,CMN 124,"Brunner, S"
26764,,,,,,,,,600,650,CMN 130,"Liao, W"
26764,,,910,990,,,910,990,,,CMN 130,"Liao, W"
26765,,,910,990,,,910,990,,,CMN 130,"Liao, W"
26765,,,,,,,,,660,710,CMN 130,"Liao, W"
26766,,,540,620,,,540,620,,,CMN 131,"Hether, H"
26767,,,970,1080,,,970,1080,,,CMN 136,"Hamilton, V"
26768,,,910,990,,,910,990,,,CMN 140,"Huskey, R"
26768,,,,,540,590,,,,,CMN 140,"Huskey, R"
26769,,,910,990,,,910,990,,,CMN 140,"Huskey, R"
26769,,,,,600,650,,,,,CMN 140,"Huskey, R"
26770,,,910,990,,,910,990,,,CMN 140,"Huskey, R"
26770,,,,,660,710,,,,,CMN 140,"Huskey, R"
26771,,,910,990,,,910,990,,,CMN 140,"Huskey, R"
26771,,,,,730,780,,,,,CMN 140,"Huskey, R"
26773,,,630,710,,,630,710,,,CMN 143,"Myslik, B"
26774,,,820,900,,,820,900,,,CMN 146,"Myslik, B"
53300,850,960,,,850,960,,,,,CMN 147,"Cingel, D"
53329,,,,,,,,,,,CMN 150V,"Hilbert, M"
53329,,,,,,,,,,,CMN 150V,"Hilbert, M"
26776,,,,,,,,,,,CMN 152V,"Frey, S"
26776,,,,,,,,,,,CMN 152V,"Frey, S"
26778,730,840,,,730,840,,,,,CMN 161,4.0
26779,,,540,620,,,540,620,,,CMN 172,"Pena, J"
26779,,,,,,,,,850,900,CMN 172,"Pena, J"
26780,,,,,,,,,910,960,CMN 172,"Pena, J"
26780,,,540,620,,,540,620,,,CMN 172,"Pena, J"
26781,850,960,,,850,960,,,,,CMN 174,"Shen, C"
53577,,,,,,,,,,,CMN 176V,"Pena, J"
53577,,,,,,,,,,,CMN 176V,"Pena, J"
@,,,,,,,,,,,CMN 192,The Staff
@,,,,,,,,,,,CMN 194H,The Staff
@,,,,,,,,,,,CMN 197T,The Staff
@,,,,,,,,,,,CMN 199,The Staff
26844,,,,,730,960,,,,,CMN 201,"Cho, J"
53305,,,540,710,,,,,,,CMN 204,"Huskey, R"
53306,,,,,910,1080,,,,,CMN 232,"Zhang, J"
26847,600,710,,,,,,,,,CMN 275Y,"Hilbert, M"
26847,,,,,,,,,,,CMN 275Y,"Hilbert, M"
@,,,,,,,,,,,CMN 298,The Staff
@,,,,,,,,,,,CMN 299,The Staff
@,,,,,,,,,790,900,CMN 396,"Ruiz, J"
27225,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27225,,,,,1030,1080,,,,,CRD 001,"Cooper, M"
27226,,,,,1090,1140,,,,,CRD 001,"Cooper, M"
27226,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27227,,,,,1150,1200,,,,,CRD 001,"Cooper, M"
27227,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27228,,,,,,,1030,1080,,,CRD 001,"Cooper, M"
27228,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27229,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27229,,,,,,,1090,1140,,,CRD 001,"Cooper, M"
27230,,,,,,,1150,1200,,,CRD 001,"Cooper, M"
27230,,,730,810,,,730,810,,,CRD 001,"Cooper, M"
27231,,,820,900,,,820,900,,,CRD 020,"Galt, R"
27231,,,,,540,710,,,,,CRD 020,"Galt, R"
27232,,,,,730,900,,,,,CRD 020,"Galt, R"
27232,,,820,900,,,820,900,,,CRD 020,"Galt, R"
27233,,,,,910,1080,,,,,CRD 020,"Galt, R"
27233,,,820,900,,,820,900,,,CRD 020,"Galt, R"
@,,,,,,,,,,,CRD 092,The Staff
@,,,,,,,,,,,CRD 098,The Staff
@,,,,,,,,,,,CRD 099,The Staff
27270,600,680,,,600,680,,,,,CRD 118,"Kenney, M"
27270,690,710,,,690,710,,,,,CRD 118,"Kenney, M"
53400,850,960,,,850,960,,,,,CRD 147,"London, J"
27272,,,750,810,,,,,,,CRD 151,"Cannon, C"
27272,,,600,710,,,600,710,,,CRD 151,"Cannon, C"
27273,,,600,710,,,600,710,,,CRD 151,"Cannon, C"
27273,,,,,,,750,810,,,CRD 151,"Cannon, C"
27274,,,,,,,,,720,780,CRD 151,"Cannon, C"
27274,,,600,710,,,600,710,,,CRD 151,"Cannon, C"
@,,,,,,,,,,,CRD 192,The Staff
@,,,,,,,,,,,CRD 194HA,"Visser, M"
@,,,,,,,,,,,CRD 194HA,"Visser, M"
@,,,,,,,,,,,CRD 197T,The Staff
@,,,,,,,,,,,CRD 199,The Staff
@,,,480,590,,,480,590,,,CRD 240,"London, J"
27326,790,1020,,,,,,,,,CRD 241,"Kenney, M"
53775,,,600,710,,,600,710,,,CRD 244,"Cooper, M"
53401,,,910,1140,,,,,,,CRD 251,"Cannon, C"
27328,,,,,730,780,,,,,CRD 290,"London, J"
@,,,,,,,,,,,CRD 292,The Staff
@,,,,,,,,,,,CRD 298,The Staff
@,,,,,,,,,,,CRD 299,The Staff
26934,600,710,,,600,710,,,,,COM 001,The Staff
26935,,,850,960,,,850,960,,,COM 001,The Staff
26936,,,970,1080,,,970,1080,,,COM 001,The Staff
26938,850,960,,,850,960,,,,,COM 002,The Staff
26939,600,710,,,600,710,,,,,COM 002,The Staff
26940,,,730,840,,,730,840,,,COM 002,The Staff
26941,850,960,,,850,960,,,,,COM 003,The Staff
26942,,,730,840,,,730,840,,,COM 003,The Staff
26943,850,960,,,850,960,,,,,COM 004,The Staff
26944,970,1080,,,970,1080,,,,,COM 004,The Staff
26945,,,850,960,,,850,960,,,COM 004,The Staff
26946,,,1030,1140,,,1030,1140,,,COM 004,The Staff
26947,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26947,,,,,1030,1080,,,,,COM 005,"Guynn, N"
26948,,,,,1090,1140,,,,,COM 005,"Guynn, N"
26948,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26949,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26949,,,,,,,1030,1080,,,COM 005,"Guynn, N"
26950,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26950,,,,,,,1090,1140,,,COM 005,"Guynn, N"
26951,,,,,,,,,600,650,COM 005,"Guynn, N"
26951,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26952,,,,,,,,,660,710,COM 005,"Guynn, N"
26952,,,820,900,,,820,900,,,COM 005,"Guynn, N"
26953,,,730,810,,,730,810,,,COM 006,"Ross, C"
26953,,,,,1030,1080,,,,,COM 006,"Ross, C"
26954,,,,,1090,1140,,,,,COM 006,"Ross, C"
26954,,,730,810,,,730,810,,,COM 006,"Ross, C"
26955,,,,,,,1090,1140,,,COM 006,"Ross, C"
26955,,,730,810,,,730,810,,,COM 006,"Ross, C"
26956,,,,,,,1150,1200,,,COM 006,"Ross, C"
26956,,,730,810,,,730,810,,,COM 006,"Ross, C"
26957,,,730,810,,,730,810,,,COM 006,"Ross, C"
26957,,,,,,,,,600,650,COM 006,"Ross, C"
26958,,,730,810,,,730,810,,,COM 006,"Ross, C"
26958,,,,,,,,,660,710,COM 006,"Ross, C"
52983,,,630,710,,,630,710,,,COM 011,"Zhang, C"
@,,,,,,,,,,,COM 098,The Staff
@,,,,,,,,,,,COM 099,The Staff
26963,,,,,1030,1200,,,,,COM 100,"Radwan, N"
26963,,,1000,1080,,,1000,1080,,,COM 100,"Radwan, N"
26964,,,,,1030,1200,,,,,COM 112,"Suzuki, M"
26964,,,540,620,,,540,620,,,COM 112,"Suzuki, M"
53001,,,820,900,,,820,900,,,COM 135,"Radwan, N"
53638,,,1000,1080,,,1000,1080,,,COM 147,"Parrish, T"
26967,,,630,710,,,630,710,,,COM 164D,"Hoesel-Uhlig, S"
53002,,,730,810,,,730,810,,,COM 166A,"Hexter, R"
@,,,,,,,,,,,COM 194H,The Staff
@,,,,,,,,,,,COM 198,The Staff
@,,,,,,,,,,,COM 199,The Staff
27000,,,,,,,850,1020,,,COM 210,"Hoesel-Uhlig, S"
@,,,,,,,,,,,COM 250A,The Staff
27029,,,,,,,,,,,COM 250A,"Newcomb, R"
27030,,,,,,,,,,,COM 250A,The Staff
27031,,,,,,,,,,,COM 250A,The Staff
27032,,,,,,,,,,,COM 250A,The Staff
@,,,,,,,,,,,COM 250B,The Staff
27060,,,,,,,,,,,COM 250B,The Staff
27061,,,,,,,,,,,COM 250B,The Staff
27062,,,,,,,,,,,COM 250B,The Staff
27063,,,,,,,,,,,COM 250B,The Staff
@,,,,,,,,,,,COM 250C,The Staff
@,,,,,,,,,,,COM 250C,The Staff
27091,,,,,,,,,,,COM 250C,The Staff
27091,,,,,,,,,,,COM 250C,The Staff
27092,,,,,,,,,,,COM 250C,The Staff
27092,,,,,,,,,,,COM 250C,The Staff
27093,,,,,,,,,,,COM 250C,The Staff
27093,,,,,,,,,,,COM 250C,The Staff
27094,,,,,,,,,,,COM 250C,The Staff
27094,,,,,,,,,,,COM 250C,The Staff
@,,,,,,,,,,,COM 250D,The Staff
27127,,,850,1020,,,,,,,COM 255,"Motlagh, A"
@,,,,,,,,,,,COM 299,The Staff
@,,,,,,,,,,,COM 299D,The Staff
@,,,,,,,,,,,COM 299D,"Rose, S"
@,,,,,,,,,,,COM 299D,The Staff
@,,,,,,,,,,,COM 299D,The Staff
@,,,,,,,,,,,COM 299D,The Staff
@,,,,,,,,,,,COM 299D,"Ross, C"
@,,,,,,,,,,,COM 299D,"Hoesel-Uhlig, S"
27214,,,,,,,,,,,COM 390,"Ross, C"
27214,,,,,,,,,,,COM 390,"Ross, C"
27215,,,,,,,,,,,COM 390,"Radwan, N"
27215,,,,,,,,,,,COM 390,"Radwan, N"
27216,,,,,,,,,,,COM 392,"Ross, C"
27217,,,,,,,,,,,COM 392,"Radwan, N"
@,,,,,,,,,,,COM 396,The Staff
@,,,,,,,,,,,CNS 092,The Staff
@,,,,,,,,,,,CNS 192,The Staff
@,,,,,,,,,,,CNS 198,The Staff
@,,,,,,,,,,,CNS 199,The Staff
@,,,,,,,,,,,CNS 299,The Staff
53498,,,1320,770,,,,,,,CRI 200A,"Fallon, K"
27410,910,1080,,,,,,,,,CST 200A,"Jaleel, R"
27444,,,,,,,970,1080,,,CST 290,"Jackson, C"
@,,,,,,,,,,,CST 298,The Staff
@,,,,,,,,,,,CST 298,The Staff
@,,,,,,,,,,,CST 299,The Staff
@,,,,,,,,,,,CST 299D,The Staff
@,,,,,,,,,,,CST 396,The Staff
27620,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27620,,,1030,1080,,,,,,,DES 001,"Mcneil, T"
27621,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27621,,,,,,,1030,1080,,,DES 001,"Mcneil, T"
27622,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27622,,,970,1020,,,,,,,DES 001,"Mcneil, T"
27623,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27623,,,,,,,970,1020,,,DES 001,"Mcneil, T"
27624,,,,,,,,,480,530,DES 001,"Mcneil, T"
27624,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27625,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27625,,,,,,,,,540,590,DES 001,"Mcneil, T"
27626,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27626,,,,,1030,1080,,,,,DES 001,"Mcneil, T"
27627,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27627,,,,,1090,1140,,,,,DES 001,"Mcneil, T"
27628,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27628,,,970,1020,,,,,,,DES 001,"Mcneil, T"
27629,,,910,960,,,,,,,DES 001,"Mcneil, T"
27629,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27630,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27630,,,,,,,,,540,590,DES 001,"Mcneil, T"
27631,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27631,,,,,,,,,600,650,DES 001,"Mcneil, T"
27632,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27632,,,,,,,,,730,780,DES 001,"Mcneil, T"
27633,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27633,,,,,,,,,790,840,DES 001,"Mcneil, T"
27634,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27634,,,,,,,,,600,650,DES 001,"Mcneil, T"
27635,,,540,620,,,540,620,,,DES 001,"Mcneil, T"
27635,,,,,,,,,660,710,DES 001,"Mcneil, T"
27640,,,850,960,,,850,960,,,DES 014,"Abplanalp, S"
27640,,,790,840,,,790,840,,,DES 014,"Abplanalp, S"
27641,850,960,,,850,960,,,,,DES 014,The Staff
27641,790,840,,,790,840,,,,,DES 014,The Staff
27642,1000,1050,,,1000,1050,,,,,DES 014,The Staff
27642,1060,1170,,,1060,1170,,,,,DES 014,The Staff
27643,,,790,840,,,790,840,,,DES 015,"Chandon, M"
27643,,,850,960,,,850,960,,,DES 015,"Chandon, M"
27644,,,1000,1050,,,1000,1050,,,DES 015,"Chandon, M"
27644,,,1060,1170,,,1060,1170,,,DES 015,"Chandon, M"
27645,,,600,710,,,600,710,,,DES 016,"Molloy, B"
27645,,,540,590,,,540,590,,,DES 016,"Molloy, B"
27646,,,880,990,,,880,990,,,DES 016,The Staff
27646,,,820,870,,,820,870,,,DES 016,The Staff
27647,,,1000,1050,,,1000,1050,,,DES 016,The Staff
27647,,,1060,1170,,,1060,1170,,,DES 016,The Staff
27648,1000,1170,,,1000,1170,,,,,DES 016,The Staff
27649,,,540,590,,,540,590,,,DES 021,The Staff
27649,,,600,710,,,600,710,,,DES 021,The Staff
53552,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53552,,,,,,,,,600,650,DES 040A,"Cogdell, C"
53553,,,,,,,,,660,710,DES 040A,"Cogdell, C"
53553,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53554,,,,,,,,,600,650,DES 040A,"Cogdell, C"
53554,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53555,,,,,,,,,660,710,DES 040A,"Cogdell, C"
53555,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53556,970,1020,,,,,,,,,DES 040A,"Cogdell, C"
53556,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53557,1030,1080,,,,,,,,,DES 040A,"Cogdell, C"
53557,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53558,970,1020,,,,,,,,,DES 040A,"Cogdell, C"
53558,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
53559,1030,1080,,,,,,,,,DES 040A,"Cogdell, C"
53559,,,630,710,,,630,710,,,DES 040A,"Cogdell, C"
27655,790,840,,,790,840,,,,,DES 050,The Staff
27655,850,960,,,850,960,,,,,DES 050,The Staff
27656,540,590,,,540,590,,,,,DES 050,The Staff
27656,600,710,,,600,710,,,,,DES 050,The Staff
27657,,,540,710,,,540,710,,,DES 051,"Pierre, J"
27658,,,820,990,,,820,990,,,DES 051,"Pierre, J"
27659,790,840,,,790,840,,,,,DES 077,"Goncu Berk, G"
27659,850,960,,,850,960,,,,,DES 077,"Goncu Berk, G"
@,,,,,,,,,,,DES 099,The Staff
27677,790,960,,,790,960,,,,,DES 111,"Canepa Vega, K"
27678,,,970,1140,,,970,1140,,,DES 111,The Staff
27679,790,960,,,790,960,,,,,DES 112,The Staff
27680,,,970,1140,,,970,1140,,,DES 112,The Staff
27681,,,790,960,,,790,960,,,DES 112,The Staff
27682,540,590,,,540,590,,,,,DES 113,"Molloy, B"
27682,600,710,,,600,710,,,,,DES 113,"Molloy, B"
27683,,,600,710,,,600,710,,,DES 115,"Okumura, G"
27683,,,540,590,,,540,590,,,DES 115,"Okumura, G"
27684,600,710,,,600,710,,,,,DES 115,The Staff
27684,540,590,,,540,590,,,,,DES 115,The Staff
27685,1060,1170,,,1060,1170,,,,,DES 115,"Young, J"
27685,1000,1050,,,1000,1050,,,,,DES 115,"Young, J"
27686,790,840,,,790,840,,,,,DES 115,The Staff
27686,850,960,,,850,960,,,,,DES 115,The Staff
27687,,,790,840,,,790,840,,,DES 116,"Okumura, G"
27687,,,850,960,,,850,960,,,DES 116,"Okumura, G"
27688,820,870,,,820,870,,,,,DES 116,"Ishisaka-Nolfi, M"
27688,880,990,,,880,990,,,,,DES 116,"Ishisaka-Nolfi, M"
27689,1000,1050,,,1000,1050,,,,,DES 117,The Staff
27689,1060,1170,,,1060,1170,,,,,DES 117,The Staff
27690,,,1060,1170,,,1060,1170,,,DES 117,The Staff
27690,,,1000,1050,,,1000,1050,,,DES 117,The Staff
53546,540,710,,,540,710,,,,,DES 126,"Arbona-Homar, J"
27695,,,790,840,,,790,840,,,DES 134A,"Kessler, M"
27695,,,850,960,,,850,960,,,DES 134A,"Kessler, M"
27696,,,850,960,,,850,960,,,DES 135A,"Maiorana, T"
27696,,,790,840,,,790,840,,,DES 135A,"Maiorana, T"
53007,,,,,970,1020,,,,,DES 138,"Kessler, M"
53007,,,540,620,,,540,620,,,DES 138,"Kessler, M"
53008,,,540,620,,,540,620,,,DES 138,"Kessler, M"
53008,,,,,1030,1080,,,,,DES 138,"Kessler, M"
53009,,,540,620,,,540,620,,,DES 138,"Kessler, M"
53009,,,,,1090,1140,,,,,DES 138,"Kessler, M"
27698,,,,,,,1090,1140,,,DES 144,The Staff
27698,,,1000,1080,,,1000,1080,,,DES 144,The Staff
27699,,,,,,,1150,1200,,,DES 144,The Staff
27699,,,1000,1080,,,1000,1080,,,DES 144,The Staff
27700,,,,,,,,,600,650,DES 144,The Staff
27700,,,1000,1080,,,1000,1080,,,DES 144,The Staff
53743,600,710,,,600,710,,,,,DES 148,"Goncu Berk, G"
27706,540,590,,,540,590,,,,,DES 151,"Ishisaka-Nolfi, M"
27706,600,710,,,600,710,,,,,DES 151,"Ishisaka-Nolfi, M"
53702,540,560,,,540,560,,,,,DES 157A,"Drew, G"
53702,570,710,,,570,710,,,,,DES 157A,"Drew, G"
53703,850,990,,,850,990,,,,,DES 157A,"Drew, G"
53703,820,840,,,820,840,,,,,DES 157A,"Drew, G"
27708,,,790,840,,,790,840,,,DES 160,"Avila, S"
27708,,,850,960,,,850,960,,,DES 160,"Avila, S"
27710,,,540,590,,,540,590,,,DES 166,"Maiorana, T"
27710,,,600,710,,,600,710,,,DES 166,"Maiorana, T"
53279,1000,1170,,,1000,1170,,,,,DES 168,"Canepa Vega, K"
27713,,,970,1020,,,970,1020,,,DES 171,"Abplanalp, S"
27713,,,1030,1140,,,1030,1140,,,DES 171,"Abplanalp, S"
27714,970,1020,,,970,1020,,,,,DES 177,"Zhang, A"
27714,1030,1140,,,1030,1140,,,,,DES 177,"Zhang, A"
@,,,,,,,,,,,DES 192,The Staff
@,,,,,,,,,,,DES 197T,The Staff
@,,,,,,,,,,,DES 198,The Staff
@,,,,,,,,,,,DES 199,The Staff
27916,,,,,,,,,790,960,DES 221,"Sadler, S"
27923,540,710,,,,,,,,,DES 225,"Snyder, B"
27923,,,,,540,710,,,,,DES 225,"Snyder, B"
28046,480,590,,,480,590,,,,,DRA 010,4.0
28047,480,590,,,480,590,,,,,DRA 010,"Hart, S"
28048,,,480,590,,,480,590,,,DRA 010,4.0
28049,,,480,590,,,480,590,,,DRA 010,4.0
28050,,,480,590,,,480,590,,,DRA 010,4.0
28051,600,680,,,600,680,,,,,DRA 014,4.0
28051,690,710,,,690,710,,,,,DRA 014,4.0
28053,,,730,780,,,730,780,,,DRA 021A,"Cavanaugh, M"
28053,,,790,900,,,790,900,,,DRA 021A,"Cavanaugh, M"
28054,,,850,960,,,850,960,,,DRA 028,"Schmidt, S"
@,,,,,,,,,,,DRA 030,The Staff
28077,730,840,,,730,840,,,,,DRA 040A,2.0
28078,850,960,,,850,960,,,,,DRA 040B,"Martinez-Campos, D"
28079,,,600,710,,,600,710,,,DRA 042A,"Carroll, S"
28080,,,730,840,,,730,840,,,DRA 042A,"Carroll, S"
28081,,,850,960,,,850,960,,,DRA 042B,"Carroll, S"
52899,540,650,,,540,650,,,,,DRA 056B,"Hunter, L"
@,,,,,,,,,,,DRA 092,The Staff
@,,,,,,,,,,,DRA 098,The Staff
@,,,,,,,,,,,DRA 099,The Staff
@,730,840,,,730,840,,,,,DRA 111,"Leavy, M"
28125,540,710,,,540,710,,,,,DRA 120,"Leavy, M"
28127,600,710,,,600,710,,,,,DRA 124A,"Wallace, I"
28128,850,960,,,850,960,,,,,DRA 124D,"Morgan, M"
28129,970,1050,,,970,1050,,,,,DRA 126,4.0
28129,,,,,,,,,,,DRA 126,4.0
28130,730,840,,,730,840,,,,,DRA 135,"Kemp, M"
28131,,,600,710,,,600,710,,,DRA 141,"Cavanaugh, M"
28134,730,840,,,730,840,,,,,DRA 144A,"Hunter, L"
53195,850,930,,,850,930,,,,,DRA 159,"Kemp, M"
53194,970,1140,,,970,1140,,,,,DRA 174,"Kemp, M"
@,,,,,,,,,,,DRA 180,The Staff
@,,,,,,,,,,,DRA 192,The Staff
@,,,,,,,,,,,DRA 194HA,The Staff
@,,,,,,,,,,,DRA 197T,The Staff
@,,,,,,,,,,,DRA 198,The Staff
@,,,,,,,,,,,DRA 198,"Leavy, M"
@,,,,,,,,,,,DRA 199,The Staff
53783,,,790,960,,,790,960,,,DRA 252,The Staff
@,,,,,,,,,,,DRA 280,The Staff
@,,,,,,,,,,,DRA 298,The Staff
@,,,,,,,,,,,DRA 299,The Staff
@,,,,,,,,,,,DRA 299D,The Staff
@,,,,,,,,,,,DRA 396,The Staff
@,,,,,,,,,,,EAS 192,The Staff
@,,,,,,,,,,,EAS 194H,The Staff
@,,,,,,,,,,,EAS 196B,"Price, D"
@,,,,,,,,,,,EAS 196B,"Price, D"
@,,,,,,,,,,,EAS 198,The Staff
29835,600,710,,,600,710,,,,,ECL 200AN,"Valdovinos Urrutia, F"
29835,,,,,,,600,650,,,ECL 200AN,"Valdovinos Urrutia, F"
29836,,,,,,,660,710,,,ECL 200AN,"Valdovinos Urrutia, F"
29836,600,710,,,600,710,,,,,ECL 200AN,"Valdovinos Urrutia, F"
29837,600,710,,,600,710,,,,,ECL 200AN,"Valdovinos Urrutia, F"
29837,,,,,,,730,780,,,ECL 200AN,"Valdovinos Urrutia, F"
29844,,,1410,780,,,1410,780,,,ECL 245,"Lubell,Monier"
@,,,,,730,780,,,,,ECL 271,"Schoener, T"
@,,,,,,,,,,,ECL 290,The Staff
29919,,,,,,,970,1050,,,ECL 296,"Ross-Ibarra, J"
@,,,,,,,,,,,ECL 297T,The Staff
@,,,,,,,,,,,ECL 298,V
@,,,,,,,,,,,ECL 298,V
@,,,,,,,,,,,ECL 298,V
@,,,,,,,,,,,ECL 299,V
@,,,,,,,,,,,ECL 299,"Harrison, S"
@,,,,,,,,,,,ECL 299,"Van Vuren, D"
29997,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
29997,,,1030,1080,,,,,,,ECN 001A,"Rapson, D"
29998,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
29998,,,1090,1140,,,,,,,ECN 001A,"Rapson, D"
29999,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
29999,,,1150,1200,,,,,,,ECN 001A,"Rapson, D"
30000,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30000,,,1210,1260,,,,,,,ECN 001A,"Rapson, D"
30001,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30001,,,,,1030,1080,,,,,ECN 001A,"Rapson, D"
30002,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30002,,,,,1090,1140,,,,,ECN 001A,"Rapson, D"
30003,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30003,,,,,1150,1200,,,,,ECN 001A,"Rapson, D"
30004,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30004,,,,,1210,1260,,,,,ECN 001A,"Rapson, D"
30005,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30005,,,,,,,1030,1080,,,ECN 001A,"Rapson, D"
30006,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30006,,,,,,,1090,1140,,,ECN 001A,"Rapson, D"
30007,730,780,,,730,780,,,730,780,ECN 001A,"Rapson, D"
30007,,,,,,,1150,1200,,,ECN 001A,"Rapson, D"
